Cell_ID,User_ID,Channel_ID,Cell_Type,Carrier_Frequency_GHz,Bandwidth_MHz,Modulation_Scheme,Transmission_Power_dBm,Interference_Level_dB,Power_Consumption_Watt,Achieved_Throughput_Mbps,Energy_Efficiency_Mbps_Watt,Network_Latency_ms,Packet_Loss_Ratio,Signal_to_Noise_Ratio_dB,Resource_Utilization,User_Traffic_Demand_Mbps,QoS_Satisfaction,User_Mobility_kmh,Handover_Count,Optimized_Power_dBm,Reward_Score,Success_Rate,Optimized_Action,Location_X,Location_Y,Location_Tag
29,1231,1,Macro,74.46369733,400,64-QAM,33.02669249,-73.70763972,8.472600213,680.4855926,80.3160276,16.38727938,0.084502609,14.73679895,63.46239435,191.4413947,99.62155007,95.85085665,3,32.93479651,0.308103707,98.96733606,Maintain_Power,590.0,499.6,downtown
43,1690,7,Pico,93.31655223,80,QPSK,32.01821504,-61.38802847,33.06915108,997.4462002,30.16243742,18.61190364,0.065718906,11.91532248,59.71829134,408.5602944,86.87058564,0.605870938,4,28.52711189,0.54013656,78.36425039,Reduce_Power,434.5,343.1,residential
2,1583,6,Macro,59.00510119,80,QPSK,27.67628832,-61.62484459,39.48936143,793.8794538,20.10362855,37.85125575,0.044643409,28.28532798,89.43773556,380.7543206,99.41532519,69.64629288,2,24.47431869,0.647408166,82.67477174,Reduce_Power,550.1,224.5,residential
23,1721,7,Femto,27.11568921,100,QPSK,20.15256743,-67.30899169,18.32380281,970.5904976,52.96883554,46.14309151,0.055598025,21.80975914,59.18767376,355.8528646,83.52243976,61.91209338,7,16.68248904,0.520426819,92.58482436,Reduce_Power,519.6,412.2,downtown
19,1731,3,Femto,90.90262652,40,16-QAM,14.94406442,-96.0606152,36.07653538,701.903304,19.45595098,16.88652274,0.034404155,-6.765411846,61.76155888,355.3894335,81.46123665,101.9666246,9,12.56935054,0.213504164,94.70489706,Reduce_Power,275.7,332.3,hospital
31,1591,3,Pico,29.09000623,20,64-QAM,13.07958908,-97.46780699,8.41056451,668.8041865,79.5195359,15.3020009,0.042873933,18.1714798,99.34166349,152.1035678,97.88736147,69.1879942,5,12.14529702,0.581234544,82.34166315,Maintain_Power,565.5,656.9,residential
5,1499,1,Micro,89.93100645,40,QPSK,10.03551081,-80.5777345,21.26427748,764.941803,35.97309167,13.99872097,0.06193718,-5.715395287,85.10554928,468.5817915,71.46426589,119.481567,3,7.795105517,0.258670843,81.86890462,Reduce_Power,768.9,422.1,residential
19,1594,4,Pico,53.77827236,40,16-QAM,16.19380527,-98.66562868,26.33591263,196.8664632,7.47520946,7.933838079,0.02114786,2.9235108,69.38298007,405.5510808,79.80363337,3.184016912,0,16.07581513,0.165022325,80.70962763,Maintain_Power,275.7,332.3,hospital
34,1553,2,Micro,51.76998494,200,256-QAM,22.3401091,-54.79278341,40.18836425,807.7271421,20.09853243,19.48153705,0.013409629,12.20071246,87.69295358,109.906211,83.30492872,60.42880115,9,20.43293044,0.50552406,81.65123765,Maintain_Power,435.4,657.2,residential
10,1272,8,Macro,65.25260084,20,64-QAM,17.30932994,-98.99276676,20.21637691,970.4389256,48.00261342,26.28429971,0.094445889,9.828703693,73.32371019,332.7649912,72.60806026,117.1205881,2,13.11645431,0.371998826,92.74918222,Reduce_Power,602.4,760.6,residential
25,1702,3,Micro,96.73844613,80,256-QAM,19.26937161,-98.51935689,25.41649066,615.526842,24.21761723,27.33422952,0.023685447,17.73339011,60.63336693,81.67213609,85.51286596,113.4722823,7,17.57643925,0.027409735,71.85826982,Maintain_Power,656.9,434.5,residential
2,1172,7,Pico,92.30428143,40,16-QAM,21.71357246,-91.73363108,33.2759308,22.23178956,0.668104213,34.86048651,0.049522445,22.40113401,74.39862851,290.9294599,81.25906109,26.23152525,1,18.75480145,0.949677773,94.00475866,Reduce_Power,550.1,224.5,residential
11,1972,7,Micro,59.74508671,100,64-QAM,19.24786925,-68.64924342,33.08359829,81.37146793,2.459571272,3.575039929,0.076152252,23.17541766,88.60121788,148.1032881,83.10936866,99.26648822,3,17.94229384,0.039556616,76.44467249,Maintain_Power,501.3,780.0,residential
31,1006,9,Femto,76.88256556,40,QPSK,31.73863116,-72.92229297,28.29920915,242.3601501,8.56420223,28.50902815,0.055608341,-7.666649535,58.91686863,57.09689638,90.58990182,96.64468074,9,31.06754282,0.902955824,74.84410689,Maintain_Power,565.5,656.9,residential
15,1154,6,Macro,68.11262318,80,16-QAM,24.75180367,-67.02564317,19.78136194,496.1866866,25.08354521,13.49445913,0.063487468,15.66622619,74.27661588,303.5720197,72.11055034,115.498475,4,22.14719106,0.189736312,73.62315583,Reduce_Power,250.0,626.0,residential
9,1521,1,Femto,76.70308001,40,256-QAM,10.57981443,-55.32224294,35.14660907,419.618265,11.93908249,12.71705133,0.016343295,28.45511786,55.96605411,442.7272313,98.85380162,61.12445923,5,10.40099358,0.141862323,77.06713426,Maintain_Power,689.6,706.0,stadium
23,1545,8,Femto,87.02888696,400,256-QAM,16.80004694,-77.25271746,42.67194553,979.4198805,22.95231371,39.69657056,0.039492848,20.20083816,92.13407165,74.65181664,85.67307013,63.50847998,1,12.27764631,0.069163954,95.01606678,Reduce_Power,519.6,412.2,downtown
19,1547,1,Femto,26.62153099,200,256-QAM,31.28974734,-97.80620121,11.92163405,946.1317786,79.36259195,8.520384917,0.069023675,10.79612084,90.94027115,450.0369311,95.16432735,94.37546503,6,27.40383751,0.425704732,86.13917271,Reduce_Power,275.7,332.3,hospital
9,1920,3,Femto,48.7577489,200,16-QAM,19.0279157,-61.82516874,20.32078023,398.7952647,19.62499768,17.12590729,0.020978624,29.94158665,83.67278902,68.26770285,79.554861,119.8786038,8,14.03832036,0.586862476,78.06896576,Reduce_Power,689.6,706.0,stadium
35,1517,5,Micro,96.90901223,40,16-QAM,37.60425315,-59.40177686,35.09367809,796.3733145,22.69278565,32.24427949,0.04835565,-8.240717819,96.001119,372.2294846,79.4055529,37.09623699,8,32.63832934,0.903734584,75.57838309,Reduce_Power,520.4,587.7,downtown
21,1919,8,Femto,96.14955945,200,64-QAM,31.37992142,-97.50558201,39.00989713,639.9997152,16.40608569,32.50079513,0.058924975,-6.473884891,69.9974882,494.8511139,97.11441598,81.99615175,3,27.7349912,0.783748532,93.08613097,Reduce_Power,447.2,225.0,residential
9,1913,9,Micro,24.85278764,100,64-QAM,18.69780928,-87.85753532,40.16568407,250.7043224,6.241754079,3.356308878,0.07893328,20.72568329,56.59884083,51.37160147,73.52429425,80.53801767,9,14.81435458,0.159623633,85.16491091,Reduce_Power,689.6,706.0,stadium
28,1214,7,Femto,39.30944987,20,256-QAM,25.49229539,-61.47016003,34.39724088,931.8654834,27.0912858,4.555383667,0.02163421,11.98991304,98.78161464,110.2723091,73.11334364,102.8789279,3,22.85183775,0.167725871,73.60840769,Reduce_Power,657.2,564.6,residential
46,1133,9,Pico,99.52652322,40,16-QAM,30.01717091,-81.19223807,26.5221595,266.9223939,10.06412746,33.11279937,0.097809193,-5.023022234,75.65377351,234.4599512,90.91254182,77.93832922,1,28.92445359,0.008160367,81.25611857,Maintain_Power,443.6,429.9,downtown
7,1284,3,Femto,61.45470577,100,64-QAM,15.80097596,-76.36743008,34.0609822,871.6399614,25.59057036,47.70440276,0.096742635,5.012502201,73.77575377,370.1105378,83.98082043,54.98402668,8,11.75893597,0.687821529,83.34897274,Reduce_Power,778.9,524.5,residential
16,1125,5,Pico,67.5378163,400,16-QAM,17.38562404,-58.84121288,11.07700377,641.2643227,57.89149631,49.92665257,0.001229352,-7.428454739,53.18617787,449.4644368,91.51946023,37.29837108,4,16.03715597,0.017479267,80.61854044,Maintain_Power,221.3,527.2,residential
16,1920,8,Micro,36.6479341,100,QPSK,25.21371238,-95.26902308,14.34925482,624.915838,43.55040354,49.36838189,0.036797752,11.0568112,78.51884242,365.9092183,82.98703844,116.3012734,6,21.96378708,0.138548439,77.95558968,Reduce_Power,221.3,527.2,residential
33,1438,1,Macro,91.96950627,100,16-QAM,37.74684167,-66.13578378,46.73889683,840.0258928,17.97273684,18.22743046,0.006783952,-5.837223959,82.23705418,386.7543297,76.35229598,40.28833907,2,34.092457,0.634548822,79.87119729,Reduce_Power,556.4,570.1,downtown
4,1848,8,Micro,41.57608677,400,256-QAM,20.32031101,-89.25078066,46.49769423,499.3671032,10.73961003,12.84870234,0.03172466,-9.72405618,73.65940447,228.8074249,91.45736631,30.61735693,7,17.49885432,0.150268274,92.16903753,Reduce_Power,722.6,330.2,factory
4,1685,7,Macro,38.41321988,80,16-QAM,22.06390984,-96.86742845,37.57477212,854.84021,22.75037643,5.833818356,0.060706289,2.896965078,95.52044316,181.1286705,71.17166057,95.11877578,6,18.75027226,0.153216739,98.59140259,Reduce_Power,722.6,330.2,factory
39,1151,1,Macro,41.33730265,40,256-QAM,15.71860632,-66.87510772,19.71712441,554.7261768,28.13423324,16.96551466,0.060873653,-0.645293993,87.11887098,256.343242,83.43886209,59.71811872,7,14.25404945,0.234003139,70.77534113,Maintain_Power,444.2,570.6,downtown
40,1330,6,Femto,93.8912494,40,64-QAM,27.79626086,-93.92938735,34.1978002,984.8013829,28.79721436,14.5658286,0.009666376,4.483911069,51.93104049,326.5152952,83.75955139,21.9895778,1,23.99368315,0.385260812,88.80456311,Reduce_Power,342.8,435.4,residential
17,1537,1,Macro,77.41634975,40,64-QAM,32.20452242,-62.64963706,35.95062242,663.3307535,18.45116187,29.26301436,0.067711834,4.018265278,77.12846864,253.6593771,72.33784058,43.08769225,7,27.48678191,0.007866098,72.18359981,Reduce_Power,230.3,424.7,residential
37,1382,2,Micro,82.41332598,20,64-QAM,23.21926799,-89.86473044,28.18017216,380.3199692,13.49601298,19.07048935,0.084633882,15.20051543,99.68365802,396.2127613,77.24894534,24.41618078,0,20.79923968,0.746062404,76.06516707,Reduce_Power,343.1,565.5,residential
39,1114,5,Femto,52.65476322,100,QPSK,32.50748139,-97.57439898,38.68366221,765.7303376,19.79467025,12.34496546,0.063116453,17.20059183,59.98738474,82.75179567,77.79914275,25.08310169,9,31.90259352,0.773823744,86.33205835,Maintain_Power,444.2,570.6,downtown
29,1893,2,Macro,93.09745313,40,256-QAM,19.0781417,-95.03512675,6.336091779,514.798327,81.24855904,31.01470117,0.030996594,-4.905639433,80.85873902,201.1129748,96.78971194,9.095248482,5,15.97955011,0.36674423,93.81778738,Reduce_Power,590.0,499.6,downtown
36,1481,1,Micro,83.99500438,200,QPSK,31.20953254,-57.93648756,16.52993583,807.9647484,48.87887992,16.83031565,0.000249506,9.546462675,63.6747547,37.92217754,85.37920067,77.42259286,5,29.50246798,0.798123813,83.06733488,Maintain_Power,253.1,839.8,residential
38,1283,6,Macro,81.04539955,80,QPSK,17.750336,-81.45158918,40.7502667,835.1280402,20.49380551,18.32836784,0.064840853,25.56605447,68.57417201,337.3616435,90.12291053,44.55227555,9,15.65480818,0.28477163,96.38410869,Reduce_Power,480.4,587.8,downtown
39,1898,8,Macro,97.79146156,400,64-QAM,33.41948625,-84.88666793,47.24151997,620.7440594,13.13979863,30.32358604,0.067775398,-4.063578462,51.68172423,379.730831,71.64727817,7.141411655,9,32.66136044,0.985693455,91.47293946,Maintain_Power,444.2,570.6,downtown
37,1074,8,Femto,51.83095914,400,256-QAM,34.91924735,-75.44005901,44.42395212,873.466542,19.66206293,6.792709453,0.070874927,28.67498084,84.39585267,335.3557113,73.10440303,78.11893721,6,31.79030917,0.39773224,75.81228526,Reduce_Power,343.1,565.5,residential
35,1165,8,Femto,70.43399716,20,16-QAM,33.93171005,-68.35337156,37.2422016,409.3927538,10.99271085,38.93820848,0.003926056,-9.226193185,88.2862604,477.8018203,86.90110635,35.62143019,3,29.99546164,0.668816532,90.58632621,Reduce_Power,520.4,587.7,downtown
7,1188,6,Micro,93.15465712,400,16-QAM,16.46417818,-98.14488773,12.44735617,66.80324124,5.366861873,48.30628613,0.051644776,-6.011345973,88.64583709,466.4107955,95.05349802,19.44649397,7,12.63197845,0.322446001,79.55166364,Reduce_Power,778.9,524.5,residential
27,1077,3,Femto,84.10755968,80,256-QAM,30.82748314,-55.09057433,21.5923782,666.0216937,30.84522175,25.0505025,0.041343126,-2.896898334,98.5271355,138.8558487,71.58942184,115.2385036,1,25.85807455,0.450830849,93.00128136,Reduce_Power,580.9,460.6,downtown
28,1946,1,Femto,66.81680083,100,16-QAM,26.15621162,-52.07593176,7.259570988,766.8072882,105.6270804,28.43308708,0.076734827,8.791729199,91.89388352,125.3705694,99.5041966,8.973293529,7,25.09522743,0.645084353,76.91809919,Maintain_Power,657.2,564.6,residential
22,1601,2,Pico,29.79224004,400,64-QAM,39.5811097,-79.13465919,33.79378115,82.07349875,2.42865687,19.84750365,0.072268923,1.96610166,60.38029959,17.53495626,96.56326762,46.39982077,6,35.01039767,0.34752503,74.33495043,Reduce_Power,564.6,342.8,residential
14,1687,5,Pico,73.60698141,400,64-QAM,20.84730463,-79.36855487,25.2438456,773.2006445,30.62927323,47.87919375,0.095066083,6.726801784,61.52782261,253.7712512,96.19438243,73.86488972,9,17.1842113,0.656592322,89.13241914,Reduce_Power,312.4,707.8,residential
7,1020,5,Micro,64.01822232,200,QPSK,33.13754059,-56.07200394,30.78553446,642.7700776,20.87896438,7.514281044,0.089751002,27.63247011,88.39949372,431.2543474,70.2602213,119.2097353,5,29.60011307,0.146014795,88.49863329,Reduce_Power,778.9,524.5,residential
37,1565,1,Femto,37.99771507,100,64-QAM,21.10234351,-78.53441009,49.07088112,125.2471333,2.552371803,40.86257116,0.05580068,3.65524945,88.84531868,82.96584722,82.19177148,9.895233861,7,17.68355138,0.483752551,87.20532692,Reduce_Power,343.1,565.5,residential
22,1183,1,Micro,91.05123737,40,16-QAM,21.90572422,-57.19050326,23.10136003,544.5407323,23.57180407,32.8708656,0.098047392,23.92464043,56.15211215,298.7233373,93.87293841,111.7820077,1,19.21390144,0.272859131,77.2957882,Reduce_Power,564.6,342.8,residential
5,1870,9,Pico,50.08689321,80,QPSK,13.32976553,-98.58315278,18.80195693,117.6546834,6.257576475,39.78331736,0.015021281,-7.087709498,50.3316163,361.581138,92.75813649,105.7052265,7,11.43651713,0.920028394,76.17943621,Maintain_Power,768.9,422.1,residential
2,1221,2,Pico,53.44847191,400,256-QAM,17.18983557,-75.51746956,11.77720676,328.4025622,27.88458834,47.57251925,0.000715868,22.47781334,70.06902079,187.0049453,80.36922879,93.50042305,9,12.47310719,0.82470369,97.37322962,Reduce_Power,550.1,224.5,residential
27,1826,7,Pico,75.10251771,200,256-QAM,14.9345286,-52.37854776,11.46244211,805.945077,70.31181222,25.31146322,0.010783285,26.06236523,84.73369527,352.9575548,96.32919291,12.31787603,3,14.17909407,0.487419562,85.97979191,Maintain_Power,580.9,460.6,downtown
21,1327,4,Micro,61.1487044,80,QPSK,14.77601683,-87.35976706,28.33581464,109.7811414,3.874289226,15.12818776,0.035511183,1.399970227,93.33322144,419.4717374,89.08178959,34.90354567,6,13.89610633,0.453750064,82.19609914,Maintain_Power,447.2,225.0,residential
38,1178,7,Femto,30.7853618,20,64-QAM,10.27049583,-86.69225898,38.71526426,464.793933,12.00544389,39.19607032,0.075525936,11.88395718,58.26650637,10.20231523,99.81850102,32.53398312,9,10.18692265,0.833989204,94.58382942,Maintain_Power,480.4,587.8,downtown
15,1787,8,Macro,53.44556292,200,QPSK,33.81342308,-68.49385056,30.40081085,609.6558721,20.05393458,42.3839548,0.038306684,-2.513560135,90.76455446,368.9378977,80.04174968,64.11124183,7,30.11649784,0.690450123,71.52345516,Reduce_Power,250.0,626.0,residential
21,1111,5,Femto,31.17942496,20,QPSK,24.03793654,-53.69045583,44.29816993,941.1063334,21.24481293,34.62650654,0.078060197,-6.365746809,84.22272211,301.9203379,89.3064295,14.39584298,2,19.5680112,0.683320602,90.27985825,Reduce_Power,447.2,225.0,residential
10,1735,1,Micro,38.49703064,400,64-QAM,34.12502704,-90.06288794,19.21425906,739.8928233,38.5074866,42.60107859,0.074278414,20.81605631,58.29776387,423.1939175,82.73472411,97.95163646,7,33.19480449,0.548254522,74.42258348,Maintain_Power,602.4,760.6,residential
23,1725,4,Pico,24.54525731,200,256-QAM,28.37651228,-53.91744871,31.77709663,147.8547019,4.652870074,36.78603821,0.07943498,15.19319654,93.66414446,73.60984059,89.42663486,81.86082963,0,28.20441224,0.862359524,76.78398812,Maintain_Power,519.6,412.2,downtown
39,1058,3,Macro,37.77979419,40,QPSK,34.94012987,-66.84981279,34.755877,969.1798477,27.88535153,47.916178,0.018727231,20.08973159,96.64943087,404.5146718,77.79307442,103.3277805,8,33.71961017,0.189499595,89.18392093,Maintain_Power,444.2,570.6,downtown
5,1326,5,Micro,49.1139989,80,256-QAM,25.1129501,-50.34763429,17.63106245,483.1780648,27.40493184,28.96337063,0.051603352,7.58743738,63.29034193,74.88423092,81.47429495,26.71498503,1,20.69460895,0.861886117,78.3907034,Reduce_Power,768.9,422.1,residential
1,1904,6,Pico,64.90460096,80,16-QAM,12.82123063,-63.17705768,22.83368477,376.0202147,16.46778513,19.64319725,0.071269179,-0.015752253,57.43456011,294.5165262,97.96689071,74.45674117,1,12.74031438,0.520741144,93.34093167,Maintain_Power,500.0,80.0,residential
13,1620,2,Micro,93.86506805,100,64-QAM,28.5029093,-66.60997296,31.59229434,137.4240948,4.349924488,34.34550353,0.02841747,7.07399841,98.38131192,139.0878668,78.6717923,102.1147183,4,27.99712639,0.621327493,85.5573776,Maintain_Power,400.1,761.6,residential
21,1896,7,Macro,65.06484191,200,16-QAM,30.33294587,-59.2548414,5.941879208,934.1474357,157.214141,4.386603112,0.083802642,-7.408390369,51.14421814,123.8036005,88.62110905,6.053948033,7,30.20800359,0.962421351,79.68940962,Maintain_Power,447.2,225.0,residential
26,1668,3,Pico,77.62586914,200,256-QAM,28.79512505,-91.24298404,44.89749116,590.343876,13.14870521,25.42114479,0.077931197,1.341079102,97.41997994,251.8764481,97.55766188,66.07098854,0,24.0793748,0.42450327,95.93897027,Reduce_Power,555.8,429.4,downtown
45,1190,1,Femto,51.18345894,20,16-QAM,34.04008946,-52.70071935,9.99788217,988.1076503,98.83169591,38.89662496,0.011987653,1.900910315,60.81124216,379.878359,84.4306184,87.26670377,2,33.3625737,0.668032057,88.8650651,Maintain_Power,418.7,461.3,downtown
21,1199,3,Micro,81.12394031,200,16-QAM,31.94497732,-91.72022456,7.140105495,182.1272165,25.50763664,9.27922866,0.021788799,18.58098603,71.9065134,324.3852596,90.85280155,44.58895608,7,27.44288596,0.522130032,82.63787274,Reduce_Power,447.2,225.0,residential
18,1311,9,Macro,71.1556247,80,16-QAM,22.97897348,-98.71648151,14.6765879,550.3772227,37.5003527,20.61994763,0.02373734,-7.874595739,65.41759106,494.3382868,92.44144326,42.42480864,6,20.61178036,0.931605824,83.60254006,Reduce_Power,899.4,629.8,residential
37,1707,6,Femto,58.94434501,200,QPSK,34.57310966,-65.10715794,27.60430834,118.7873357,4.303217246,18.16404828,0.087847656,-0.189127532,57.68540504,63.93516055,86.32329573,3.875804044,5,32.59881898,0.487645545,78.05716986,Maintain_Power,343.1,565.5,residential
45,1034,6,Macro,38.72642841,100,QPSK,30.75359626,-90.77022869,19.79138317,529.0330686,26.73047477,17.41348271,0.018672687,1.064414614,67.62384873,362.2708662,81.36727557,58.7648166,0,28.62103555,0.256131951,73.25426096,Reduce_Power,418.7,461.3,downtown
32,1378,4,Micro,47.06910901,100,64-QAM,13.61100216,-62.06234102,24.80655236,890.8939057,35.91365269,32.88070286,0.062209629,12.05442287,76.96239136,32.45777545,94.25278133,71.55689626,3,11.51765606,0.482733065,79.07747495,Reduce_Power,581.3,538.7,downtown
36,1386,8,Macro,71.19190264,80,256-QAM,26.19618746,-60.2480511,8.792199459,118.2276435,13.44687914,25.37730777,0.006491207,-0.212221154,54.6913419,181.939082,86.62351364,88.84734958,2,24.48753139,0.916757475,77.92934803,Maintain_Power,253.1,839.8,residential
17,1757,5,Pico,56.38028065,80,256-QAM,31.85667419,-88.16503797,15.48970834,276.9523194,17.87976335,40.06844994,0.055250536,-4.702836932,90.45886762,175.0332652,73.48411858,10.36004311,9,27.80267766,0.500714583,80.07098389,Reduce_Power,230.3,424.7,residential
35,1236,7,Macro,91.59337831,80,64-QAM,26.59864605,-95.66398347,9.394735833,685.5778931,72.97468553,3.834620884,0.01412521,0.319230556,90.01907658,131.8256265,96.23633914,49.99950283,9,24.05866749,0.146141197,84.0750182,Reduce_Power,520.4,587.7,downtown
49,1615,9,Micro,41.84786064,200,256-QAM,38.47085953,-74.95895169,15.33679639,85.52416572,5.576403541,23.2415524,0.057549572,6.875319022,89.8740833,268.539323,78.92334529,30.90494265,6,33.51595593,0.541607554,71.89102269,Reduce_Power,253.1,160.2,hospital
11,1518,5,Pico,29.55352157,200,256-QAM,13.04473805,-55.48907447,36.64890621,459.4450752,12.53639256,1.68593736,0.036779572,11.01906913,84.32243805,125.598501,84.80325504,24.82540103,7,10.45588036,0.387599281,73.17997598,Reduce_Power,501.3,780.0,residential
21,1282,5,Macro,68.79049181,40,16-QAM,31.66965079,-57.63544495,30.88808576,339.7310114,10.99877195,11.82213091,0.060568273,-8.537232196,72.76311865,186.948161,76.41419466,29.47879491,6,27.5772792,0.649774028,91.8830013,Reduce_Power,447.2,225.0,residential
